Date,Time,ESP32 Temp 1,ESP32 Temp 2,ESP32 Set Point,ESP32 Tree Range,
04/05/2022,09:27:14,77,77,60,20,
04/05/2022,09:37:14,77,77,60,20,
04/05/2022,09:47:14,77,77,60,20,
04/05/2022,09:57:14,77,77,60,20,
04/05/2022,10:07:14,77,77,60,20,
04/05/2022,10:17:14,77,77,60,20,
04/05/2022,10:27:14,77,77,60,20,
04/05/2022,10:37:14,77,77,60,20,
04/05/2022,10:47:14,77,77,60,20,
04/05/2022,10:57:14,77,77,60,20,
04/05/2022,11:07:14,77,77,60,20,
04/05/2022,11:17:14,77,77,60,20,
04/05/2022,11:27:16,62,63,60,20,
04/05/2022,11:37:17,62,63,60,20,
04/05/2022,11:47:17,62,63,60,20,
04/05/2022,11:57:17,62,63,60,20,
04/05/2022,12:07:17,62,63,60,20,
04/05/2022,12:17:17,62,63,60,20,
04/05/2022,12:27:17,62,63,60,20,
04/05/2022,12:37:17,62,63,60,20,
04/05/2022,12:47:17,62,63,60,20,
04/05/2022,12:57:17,62,63,60,20,
04/05/2022,13:07:17,62,63,60,20,
04/05/2022,13:17:17,62,63,60,20,
04/05/2022,13:27:17,62,63,60,20,
04/05/2022,13:37:17,62,63,60,20,
04/05/2022,13:47:17,62,63,60,20,
04/05/2022,13:57:17,62,63,60,20,
04/05/2022,14:07:17,62,63,60,20,
04/05/2022,14:17:17,62,63,60,20,
04/05/2022,14:27:17,62,63,60,20,
04/05/2022,14:37:17,62,63,60,20,
04/05/2022,14:47:17,62,63,60,20,
04/05/2022,14:57:17,62,63,60,20,
04/05/2022,15:07:17,62,63,60,20,
04/05/2022,15:17:17,62,63,60,20,
04/05/2022,15:27:17,62,63,60,20,
04/05/2022,15:37:17,62,63,60,20,
04/05/2022,15:47:17,62,63,60,20,
04/05/2022,15:57:17,62,63,60,20,
04/05/2022,16:07:17,62,63,60,20,
04/05/2022,16:17:17,62,63,60,20,
04/05/2022,16:27:17,62,63,60,20,
04/05/2022,16:37:17,62,63,60,20,
04/05/2022,16:47:17,62,63,60,20,
04/05/2022,16:57:17,62,63,60,20,
04/05/2022,17:07:17,62,63,60,20,
04/05/2022,17:17:17,62,63,60,20,
04/05/2022,17:27:17,62,63,60,20,
04/05/2022,17:37:17,62,63,60,20,
04/05/2022,17:47:17,62,63,60,20,
04/05/2022,17:57:17,62,63,60,20,
04/05/2022,18:07:17,62,63,60,20,
04/05/2022,18:17:17,62,63,60,20,
04/05/2022,18:27:17,62,63,60,20,
04/05/2022,18:37:17,62,63,60,20,
04/05/2022,18:47:17,62,63,60,20,
04/05/2022,18:57:17,62,63,60,20,
04/05/2022,19:07:17,62,63,60,20,
04/05/2022,19:17:17,62,63,60,20,
04/05/2022,19:27:17,62,63,60,20,

04/05/2022,19:54:53,62,63,60,20,
04/05/2022,20:04:53,62,63,60,20,
04/05/2022,20:14:53,62,63,60,20,
04/05/2022,20:24:53,62,63,60,20,
04/05/2022,20:34:53,62,63,60,20,
04/05/2022,20:44:53,62,63,60,20,
04/05/2022,20:54:53,62,63,60,20,
04/05/2022,21:04:53,62,63,60,20,
04/05/2022,21:14:53,62,63,60,20,
04/05/2022,21:24:53,62,63,60,20,
04/05/2022,21:34:53,62,63,60,20,
04/05/2022,21:44:53,62,63,60,20,
04/05/2022,21:54:53,62,63,60,20,
04/05/2022,22:04:53,62,63,60,20,
04/05/2022,22:14:53,62,63,60,20,
04/05/2022,22:24:53,62,63,60,20,
04/05/2022,22:34:53,62,63,60,20,
04/05/2022,22:44:53,62,63,60,20,
04/05/2022,22:54:53,62,63,60,20,
04/05/2022,23:04:53,62,63,60,20,
04/05/2022,23:14:53,62,63,60,20,
04/05/2022,23:24:53,62,63,60,20,
04/05/2022,23:34:53,62,63,60,20,
04/05/2022,23:44:53,61,63,60,20,
04/05/2022,23:54:53,61,63,60,20,
04/06/2022,00:04:53,61,63,60,20,
04/06/2022,00:14:53,61,63,60,20,
04/06/2022,00:24:53,61,63,60,20,
04/06/2022,00:34:53,62,63,60,20,
04/06/2022,00:44:53,62,63,60,20,
04/06/2022,00:54:53,62,63,60,20,
04/06/2022,01:04:53,62,63,60,20,
04/06/2022,01:14:53,62,63,60,20,
04/06/2022,01:24:53,62,63,60,20,
04/06/2022,01:34:53,61,63,60,20,
04/06/2022,01:44:53,61,63,60,20,
04/06/2022,01:54:53,61,63,60,20,
04/06/2022,02:04:53,61,63,60,20,
04/06/2022,02:14:53,61,63,60,20,
04/06/2022,02:24:53,61,63,60,20,
04/06/2022,02:34:53,61,63,60,20,
04/06/2022,02:44:53,61,62,60,20,
04/06/2022,02:54:53,61,62,60,20,
04/06/2022,03:04:53,61,62,60,20,
04/06/2022,03:14:53,61,62,60,20,
04/06/2022,03:24:53,61,62,60,20,
04/06/2022,03:34:53,61,62,60,20,
04/06/2022,03:44:53,61,62,60,20,
04/06/2022,03:54:53,61,62,60,20,
04/06/2022,04:04:53,61,62,60,20,
04/06/2022,04:14:53,61,62,60,20,
04/06/2022,04:24:53,61,62,60,20,
04/06/2022,04:34:53,61,62,60,20,
04/06/2022,04:44:53,61,62,60,20,
04/06/2022,04:54:53,61,62,60,20,
04/06/2022,05:04:53,61,62,60,20,
04/06/2022,05:14:53,61,62,60,20,
04/06/2022,05:24:53,61,62,60,20,
04/06/2022,05:34:53,61,62,60,20,
04/06/2022,05:44:53,61,62,60,20,
04/06/2022,05:54:53,61,62,60,20,
04/06/2022,06:04:53,61,62,60,20,
04/06/2022,06:14:53,61,62,60,20,
04/06/2022,06:24:53,61,62,60,20,
04/06/2022,06:34:53,61,62,60,20,
04/06/2022,06:44:53,61,62,60,20,
04/06/2022,06:54:53,61,62,60,20,
04/06/2022,07:04:53,61,62,60,20,
04/06/2022,07:14:53,61,62,60,20,
04/06/2022,07:24:53,61,62,60,20,
04/06/2022,07:34:53,61,62,60,20,
04/06/2022,07:44:53,61,62,60,20,
04/06/2022,07:54:53,61,62,60,20,
04/06/2022,08:04:53,61,62,60,20,
04/06/2022,08:14:53,61,62,60,20,
04/06/2022,08:24:53,61,62,60,20,
04/06/2022,08:34:53,61,62,60,20,
04/06/2022,08:44:53,61,62,60,20,
04/06/2022,08:54:53,61,62,60,20,
04/06/2022,09:04:53,61,62,60,20,
04/06/2022,09:14:53,61,62,60,20,
04/06/2022,09:24:53,61,62,60,20,
04/06/2022,09:34:53,61,62,60,20,
04/06/2022,09:44:53,61,62,60,20,
04/06/2022,09:54:53,61,62,60,20,
04/06/2022,10:04:53,61,62,60,20,
04/06/2022,10:14:53,61,62,60,20,
04/06/2022,10:24:53,61,62,60,20,
04/06/2022,10:34:53,61,62,60,20,
04/06/2022,10:44:53,61,62,60,20,
04/06/2022,10:54:53,61,62,60,20,
04/06/2022,11:04:53,61,62,60,20,
04/06/2022,11:14:53,61,62,60,20,
04/06/2022,11:24:53,61,62,60,20,
04/06/2022,11:34:53,61,62,60,20,
04/06/2022,11:44:53,61,62,60,20,
04/06/2022,11:54:53,61,62,60,20,
04/06/2022,12:04:53,61,62,60,20,
04/06/2022,12:14:53,61,62,60,20,
04/06/2022,12:24:53,61,62,60,20,
04/06/2022,12:34:53,62,63,60,20,
04/06/2022,12:44:53,62,63,60,20,
04/06/2022,12:54:53,62,63,60,20,
04/06/2022,13:04:53,62,63,60,20,
04/06/2022,13:14:53,62,63,60,20,
04/06/2022,13:24:53,62,63,60,20,
04/06/2022,13:34:53,62,63,60,20,
04/06/2022,13:44:53,62,63,60,20,
04/06/2022,13:54:53,62,63,60,20,
04/06/2022,14:04:53,62,63,60,20,
04/06/2022,14:14:53,62,63,60,20,
04/06/2022,14:24:53,62,63,60,20,
04/06/2022,14:34:53,62,63,60,20,
04/06/2022,14:44:53,62,63,60,20,
04/06/2022,14:54:53,62,63,60,20,
04/06/2022,15:04:53,62,63,60,20,
04/06/2022,15:14:53,62,63,60,20,
04/06/2022,15:24:53,62,63,60,20,
04/06/2022,15:34:53,62,63,60,20,
04/06/2022,15:44:53,62,63,60,20,
04/06/2022,15:54:53,62,63,60,20,
04/06/2022,16:04:53,62,63,60,20,
04/06/2022,16:14:53,62,63,60,20,
04/06/2022,16:24:53,63,63,60,20,
04/06/2022,16:34:53,63,64,60,20,
04/06/2022,16:44:53,63,64,60,20,
04/06/2022,16:54:53,63,64,60,20,
04/06/2022,17:04:53,63,64,60,20,
04/06/2022,17:14:53,63,64,60,20,
04/06/2022,17:24:53,63,64,60,20,
04/06/2022,17:34:53,64,65,60,20,
04/06/2022,17:44:53,64,65,60,20,
04/06/2022,17:54:53,64,65,60,20,
04/06/2022,18:04:53,64,65,60,20,
04/06/2022,18:14:53,64,65,60,20,
04/06/2022,18:24:53,64,65,60,20,
04/06/2022,18:34:53,64,65,60,20,
04/06/2022,18:44:53,64,65,60,20,
04/06/2022,18:54:53,64,65,60,20,
04/06/2022,19:04:53,64,65,60,20,
04/06/2022,19:14:53,64,66,60,20,
04/06/2022,19:24:53,64,66,60,20,
04/06/2022,19:34:53,64,66,60,20,
04/06/2022,19:44:53,64,66,60,20,
04/06/2022,19:54:53,64,66,60,20,
04/06/2022,20:04:53,64,66,60,20,
04/06/2022,20:14:53,64,66,60,20,
04/06/2022,20:24:53,64,66,60,20,
04/06/2022,20:34:53,64,66,60,20,
04/06/2022,20:44:53,64,66,60,20,
04/06/2022,20:54:53,64,66,60,20,
04/06/2022,21:04:53,64,66,60,20,
04/06/2022,21:14:53,64,66,60,20,
04/06/2022,21:24:53,63,64,60,20,
04/06/2022,21:34:53,63,64,60,20,
04/06/2022,21:44:53,63,64,60,20,
04/06/2022,21:54:53,63,64,60,20,
04/06/2022,22:04:53,63,64,60,20,
04/06/2022,22:14:53,63,64,60,20,
04/06/2022,22:24:53,63,64,60,20,
04/06/2022,22:34:53,63,64,60,20,
04/06/2022,22:44:53,63,64,60,20,
04/06/2022,22:54:53,63,64,60,20,
04/06/2022,23:04:53,63,64,60,20,
04/06/2022,23:14:53,63,64,60,20,
04/06/2022,23:24:53,63,64,60,20,
04/06/2022,23:34:53,63,64,60,20,
04/06/2022,23:44:53,63,64,60,20,
04/06/2022,23:54:53,63,64,60,20,
04/07/2022,00:04:53,63,64,60,20,
04/07/2022,00:14:53,63,64,60,20,
04/07/2022,00:24:53,63,64,60,20,
04/07/2022,00:34:53,63,64,60,20,
04/07/2022,00:44:53,63,64,60,20,
04/07/2022,00:54:53,63,64,60,20,
04/07/2022,01:04:53,63,64,60,20,
04/07/2022,01:14:53,63,64,60,20,
04/07/2022,01:24:53,63,64,60,20,
04/07/2022,01:34:53,63,64,60,20,
04/07/2022,01:44:53,63,64,60,20,
04/07/2022,01:54:53,63,64,60,20,
04/07/2022,02:04:53,63,64,60,20,
04/07/2022,02:14:53,62,63,60,20,
04/07/2022,02:24:53,62,63,60,20,
04/07/2022,02:34:53,62,63,60,20,
04/07/2022,02:44:53,62,63,60,20,
04/07/2022,02:54:53,62,63,60,20,
04/07/2022,03:04:53,62,63,60,20,
04/07/2022,03:14:53,62,63,60,20,
04/07/2022,03:24:53,62,63,60,20,
04/07/2022,03:34:53,62,63,60,20,
04/07/2022,03:44:53,62,63,60,20,
04/07/2022,03:54:53,62,63,60,20,
04/07/2022,04:04:53,62,63,60,20,
04/07/2022,04:14:53,62,63,60,20,
04/07/2022,04:24:53,62,63,60,20,
04/07/2022,04:34:53,62,63,60,20,
04/07/2022,04:44:53,62,63,60,20,
04/07/2022,04:54:53,62,63,60,20,
04/07/2022,05:04:53,62,63,60,20,
04/07/2022,05:14:53,62,63,60,20,
04/07/2022,05:24:53,62,63,60,20,
04/07/2022,05:34:53,62,63,60,20,
04/07/2022,05:44:53,62,63,60,20,
04/07/2022,05:54:53,62,63,60,20,
04/07/2022,06:04:53,62,63,60,20,
04/07/2022,06:14:53,62,63,60,20,
04/07/2022,06:24:53,62,63,60,20,
04/07/2022,06:34:53,62,63,60,20,
04/07/2022,06:44:53,62,63,60,20,
04/07/2022,06:54:53,62,63,60,20,
04/07/2022,07:04:53,62,63,60,20,
04/07/2022,07:14:53,62,63,60,20,
04/07/2022,07:24:53,62,63,60,20,
04/07/2022,07:34:53,61,63,60,20,
04/07/2022,07:44:53,61,63,60,20,
04/07/2022,07:54:53,61,63,60,20,
04/07/2022,08:04:53,61,63,60,20,
04/07/2022,08:14:53,61,63,60,20,
04/07/2022,08:24:53,61,63,60,20,
04/07/2022,08:34:53,61,63,60,20,
04/07/2022,08:44:53,61,63,60,20,
04/07/2022,08:54:53,61,63,60,20,
04/07/2022,09:04:53,61,63,60,20,
04/07/2022,09:14:53,61,63,60,20,
04/07/2022,09:24:53,61,63,60,20,
04/07/2022,09:34:53,61,63,60,20,
04/07/2022,09:44:53,61,63,60,20,
04/07/2022,09:54:53,61,63,60,20,
04/07/2022,10:04:53,61,63,60,20,
04/07/2022,10:14:53,61,63,60,20,
04/07/2022,10:24:53,61,63,60,20,
04/07/2022,10:34:53,61,63,60,20,
04/07/2022,10:44:53,61,63,60,20,
04/07/2022,10:54:53,62,63,60,20,
04/07/2022,11:04:53,62,63,60,20,
04/07/2022,11:14:53,62,63,60,20,
04/07/2022,11:24:53,62,63,60,20,
04/07/2022,11:34:53,62,63,60,20,
04/07/2022,11:44:53,62,63,60,20,
04/07/2022,11:54:53,62,63,60,20,
04/07/2022,12:04:53,62,63,60,20,
04/07/2022,12:14:53,62,63,60,20,
04/07/2022,12:24:53,62,63,60,20,
04/07/2022,12:34:53,62,63,60,20,
04/07/2022,12:44:53,62,63,60,20,
04/07/2022,12:54:53,62,63,60,20,
04/07/2022,13:04:53,62,63,60,20,
04/07/2022,13:14:53,62,63,60,20,
04/07/2022,13:24:53,62,63,60,20,
04/07/2022,13:34:53,62,63,60,20,
04/07/2022,13:44:53,70,68,60,20,
04/07/2022,13:54:53,70,69,60,20,
04/07/2022,14:04:53,71,70,60,20,
04/07/2022,14:14:53,71,70,60,20,
04/07/2022,14:24:53,70,70,60,20,
04/07/2022,14:34:53,69,69,60,20,
04/07/2022,14:44:53,69,69,60,20,
04/07/2022,14:54:53,68,69,60,20,
04/07/2022,15:04:53,68,69,60,20,
04/07/2022,15:14:53,68,69,60,20,
04/07/2022,15:24:53,68,69,60,20,
04/07/2022,15:34:53,68,69,60,20,
04/07/2022,15:44:53,68,69,60,20,
04/07/2022,15:54:53,68,68,60,20,
04/07/2022,16:04:53,68,68,60,20,
04/07/2022,16:14:53,68,68,60,20,
04/07/2022,16:24:53,67,68,60,20,
04/07/2022,16:34:53,67,68,60,20,
04/07/2022,16:44:53,67,68,60,20,
04/07/2022,16:54:53,67,68,60,20,
04/07/2022,17:04:53,67,68,60,20,
04/07/2022,17:14:53,67,68,60,20,
04/07/2022,17:24:53,67,68,60,20,
04/07/2022,17:34:53,67,68,60,20,
04/07/2022,17:44:53,67,68,60,20,
04/07/2022,17:54:53,67,68,60,20,
04/07/2022,18:04:53,67,68,60,20,
04/07/2022,18:14:53,67,68,60,20,
04/07/2022,18:24:53,67,68,60,20,
04/07/2022,18:34:53,67,68,60,20,
04/07/2022,18:44:53,67,68,60,20,
04/07/2022,18:54:53,67,68,60,20,
04/07/2022,19:04:53,67,68,60,20,
04/07/2022,19:14:53,67,68,60,20,
04/07/2022,19:24:53,66,67,60,20,
04/07/2022,19:34:53,66,67,60,20,
04/07/2022,19:44:53,66,67,60,20,
04/07/2022,19:54:53,66,67,60,20,
04/07/2022,20:04:53,66,67,60,20,
04/07/2022,20:14:53,66,67,60,20,
04/07/2022,20:24:53,66,67,60,20,
04/07/2022,20:34:53,66,67,60,20,
04/07/2022,20:44:53,66,67,60,20,
04/07/2022,20:54:53,66,67,60,20,
04/07/2022,21:04:53,66,67,60,20,
04/07/2022,21:14:53,66,67,60,20,
04/07/2022,21:24:53,66,67,60,20,
04/07/2022,21:34:53,66,67,60,20,
04/07/2022,21:44:53,66,67,60,20,
04/07/2022,21:54:53,66,67,60,20,
04/07/2022,22:04:53,66,67,60,20,
04/07/2022,22:14:53,66,67,60,20,
04/07/2022,22:24:53,66,67,60,20,
04/07/2022,22:34:53,66,67,60,20,
04/07/2022,22:44:53,66,67,60,20,
04/07/2022,22:54:53,66,67,60,20,
04/07/2022,23:04:53,66,67,60,20,
04/07/2022,23:14:53,66,67,60,20,
04/07/2022,23:24:53,66,67,60,20,
04/07/2022,23:34:53,66,67,60,20,
04/07/2022,23:44:53,66,67,60,20,
04/07/2022,23:54:53,66,66,60,20,
04/08/2022,00:04:53,66,66,60,20,
04/08/2022,00:14:53,66,66,60,20,
04/08/2022,00:24:53,65,66,60,20,
04/08/2022,00:34:53,65,66,60,20,
04/08/2022,00:44:53,65,66,60,20,
04/08/2022,00:54:53,65,66,60,20,
04/08/2022,01:04:54,65,66,60,20,
04/08/2022,01:14:54,65,66,60,20,
04/08/2022,01:24:54,65,66,60,20,
04/08/2022,01:34:54,65,66,60,20,
04/08/2022,01:44:54,65,66,60,20,
04/08/2022,01:54:54,65,66,60,20,
04/08/2022,02:04:54,65,66,60,20,
04/08/2022,02:14:54,65,66,60,20,
04/08/2022,02:24:54,65,66,60,20,
04/08/2022,02:34:54,65,66,60,20,
04/08/2022,02:44:54,65,66,60,20,
04/08/2022,02:54:54,65,66,60,20,
04/08/2022,03:04:54,65,66,60,20,
04/08/2022,03:14:54,65,66,60,20,
04/08/2022,03:24:54,65,66,60,20,
04/08/2022,03:34:54,65,66,60,20,
04/08/2022,03:44:54,65,66,60,20,
04/08/2022,03:54:54,65,66,60,20,
04/08/2022,04:04:54,65,66,60,20,
04/08/2022,04:14:54,65,66,60,20,
04/08/2022,04:24:54,65,66,60,20,
04/08/2022,04:34:54,64,66,60,20,
04/08/2022,04:44:54,65,66,60,20,
04/08/2022,04:54:54,64,66,60,20,
04/08/2022,05:04:54,64,66,60,20,
04/08/2022,05:14:54,64,66,60,20,
04/08/2022,05:24:55,64,65,60,20,
04/08/2022,05:34:55,64,65,60,20,
04/08/2022,05:44:55,64,65,60,20,
04/08/2022,05:54:55,64,65,60,20,
04/08/2022,06:04:55,64,65,60,20,
04/08/2022,06:14:55,64,65,60,20,
04/08/2022,06:24:55,64,65,60,20,
04/08/2022,06:34:55,64,65,60,20,
04/08/2022,06:44:55,64,65,60,20,
04/08/2022,06:54:55,64,65,60,20,
04/08/2022,07:04:55,64,65,60,20,
04/08/2022,07:14:55,64,65,60,20,
04/08/2022,07:24:55,64,65,60,20,
04/08/2022,07:34:55,64,65,60,20,
04/08/2022,07:44:55,64,65,60,20,
04/08/2022,07:54:55,64,65,60,20,
04/08/2022,08:04:55,64,65,60,20,
04/08/2022,08:14:55,64,65,60,20,
04/08/2022,08:24:55,64,65,60,20,
04/08/2022,08:34:55,64,65,60,20,
04/08/2022,08:44:55,64,65,60,20,
04/08/2022,08:54:55,64,65,60,20,
04/08/2022,09:04:55,64,65,60,20,
04/08/2022,09:14:55,64,65,60,20,
04/08/2022,09:24:55,64,65,60,20,
04/08/2022,09:34:55,64,65,60,20,
04/08/2022,09:44:55,64,65,60,20,
04/08/2022,09:54:55,64,65,60,20,
04/08/2022,10:04:55,64,65,60,20,
04/08/2022,10:14:55,64,65,60,20,
04/08/2022,10:24:55,64,65,60,20,
04/08/2022,10:34:55,64,65,60,20,
04/08/2022,10:44:55,64,65,60,20,
04/08/2022,10:54:55,64,65,60,20,
04/08/2022,11:04:55,64,65,60,20,
04/08/2022,11:14:55,64,65,60,20,
04/08/2022,11:24:55,64,65,60,20,
04/08/2022,11:34:55,64,65,60,20,
04/08/2022,11:44:55,68,68,60,20,
04/08/2022,11:54:55,68,68,60,20,
04/08/2022,12:04:55,68,68,60,20,
04/08/2022,12:14:55,68,68,60,20,
04/08/2022,12:24:55,68,68,60,20,
04/08/2022,12:34:55,68,68,60,20,
04/08/2022,12:44:55,68,68,60,20,
04/08/2022,12:54:55,68,68,60,20,
04/08/2022,13:04:55,68,68,60,20,
04/08/2022,13:14:55,68,68,60,20,
04/08/2022,13:24:55,68,68,60,20,
04/08/2022,13:34:55,68,68,60,20,
04/08/2022,13:44:55,-196,-196,60,20,
04/08/2022,13:54:55,-196,-196,60,20,
04/08/2022,14:04:55,-196,-196,60,20,
04/08/2022,14:14:55,-196,-196,60,20,
04/08/2022,14:24:55,-196,-196,60,20,
04/08/2022,14:34:55,-196,-196,60,20,
04/08/2022,14:44:55,-196,-196,60,20,
04/08/2022,14:54:55,-196,-196,60,20,
04/08/2022,15:04:55,-196,-196,60,20,
04/08/2022,15:14:55,-196,-196,60,20,
04/08/2022,15:24:55,-196,-196,60,20,
04/08/2022,15:34:55,-196,-196,60,20,
04/08/2022,15:44:55,-196,-196,60,20,
04/08/2022,15:54:55,-196,-196,60,20,
04/08/2022,16:04:55,-196,-196,60,20,
04/08/2022,16:14:55,-196,-196,60,20,
04/08/2022,16:24:55,-196,-196,60,20,
04/08/2022,16:34:55,-196,-196,60,20,
04/08/2022,16:44:56,-196,-196,60,20,
04/08/2022,16:54:56,-196,-196,60,20,
04/08/2022,17:04:56,-196,-196,60,20,
04/08/2022,17:14:56,-196,-196,60,20,
04/08/2022,17:24:56,-196,-196,60,20,
04/08/2022,17:34:56,-196,-196,60,20,
04/08/2022,17:44:56,-196,-196,60,20,
04/08/2022,17:54:56,-196,-196,60,20,
04/08/2022,18:04:56,-196,-196,60,20,
04/08/2022,18:14:56,-196,-196,60,20,
04/08/2022,18:24:56,-196,-196,60,20,
04/08/2022,18:34:56,-196,-196,60,20,
04/08/2022,18:44:56,-196,-196,60,20,
04/08/2022,18:54:56,-196,-196,60,20,
04/08/2022,19:04:56,-196,-196,60,20,
04/08/2022,19:14:56,-196,-196,60,20,
04/08/2022,19:24:56,-196,-196,60,20,
04/08/2022,19:34:56,71,72,60,20,
04/08/2022,19:44:56,71,72,60,20,
04/08/2022,19:54:56,71,72,60,20,
04/08/2022,20:04:56,71,72,60,20,
04/08/2022,20:14:56,71,72,60,20,
04/08/2022,20:24:56,71,72,60,20,
04/08/2022,20:34:56,71,72,60,20,
04/08/2022,20:44:56,71,72,60,20,
04/08/2022,20:54:56,71,72,60,20,
04/08/2022,21:04:56,71,72,60,20,
04/08/2022,21:14:56,71,72,60,20,
04/08/2022,21:24:56,71,72,60,20,
04/08/2022,21:34:57,70,71,60,20,
04/08/2022,21:44:57,70,71,60,20,
04/08/2022,21:54:57,70,71,60,20,
04/08/2022,22:04:57,70,71,60,20,
04/08/2022,22:14:57,70,71,60,20,
04/08/2022,22:24:57,70,71,60,20,
04/08/2022,22:34:57,70,70,60,20,
04/08/2022,22:44:57,69,70,60,20,
04/08/2022,22:54:57,70,70,60,20,
04/08/2022,23:04:57,70,70,60,20,
04/08/2022,23:14:57,70,70,60,20,
04/08/2022,23:24:57,70,70,60,20,
04/08/2022,23:34:57,69,70,60,20,
04/08/2022,23:44:57,69,70,60,20,
04/08/2022,23:54:57,69,70,60,20,
04/09/2022,00:04:57,69,70,60,20,
04/09/2022,00:14:57,69,70,60,20,
04/09/2022,00:24:57,69,70,60,20,
04/09/2022,00:34:57,69,70,60,20,
04/09/2022,00:44:57,69,69,60,20,
04/09/2022,00:54:57,68,69,60,20,
04/09/2022,01:04:57,68,69,60,20,
04/09/2022,01:14:57,68,69,60,20,
04/09/2022,01:24:57,68,69,60,20,
04/09/2022,01:34:57,68,69,60,20,
04/09/2022,01:44:57,68,69,60,20,
04/09/2022,01:54:57,68,69,60,20,
04/09/2022,02:04:57,68,69,60,20,
04/09/2022,02:14:57,68,69,60,20,
04/09/2022,02:24:57,68,69,60,20,
04/09/2022,02:34:57,68,69,60,20,
04/09/2022,02:44:57,68,69,60,20,
04/09/2022,02:54:57,68,69,60,20,
04/09/2022,03:04:57,68,69,60,20,
04/09/2022,03:14:57,68,69,60,20,
04/09/2022,03:24:57,68,69,60,20,
04/09/2022,03:34:57,68,69,60,20,
04/09/2022,03:44:57,68,69,60,20,
04/09/2022,03:54:57,68,69,60,20,
04/09/2022,04:04:57,68,69,60,20,
04/09/2022,04:14:57,68,69,60,20,
04/09/2022,04:24:57,68,69,60,20,
04/09/2022,04:34:57,68,69,60,20,
04/09/2022,04:44:57,67,68,60,20,
04/09/2022,04:54:57,67,68,60,20,
04/09/2022,05:04:57,67,68,60,20,
04/09/2022,05:14:57,67,68,60,20,
04/09/2022,05:24:57,67,68,60,20,
04/09/2022,05:34:57,67,68,60,20,
04/09/2022,05:44:57,67,68,60,20,
04/09/2022,05:54:57,67,68,60,20,
04/09/2022,06:04:57,67,68,60,20,
04/09/2022,06:14:57,67,68,60,20,
04/09/2022,06:24:57,67,68,60,20,
04/09/2022,06:34:57,67,68,60,20,
04/09/2022,06:44:57,67,68,60,20,
04/09/2022,06:54:57,66,67,60,20,
04/09/2022,07:04:57,66,67,60,20,
04/09/2022,07:14:57,66,67,60,20,
04/09/2022,07:24:57,66,67,60,20,
04/09/2022,07:34:57,66,67,60,20,
04/09/2022,07:44:58,66,67,60,20,
04/09/2022,07:54:58,66,67,60,20,
04/09/2022,08:04:58,66,67,60,20,
04/09/2022,08:14:58,66,67,60,20,
04/09/2022,08:24:58,66,67,60,20,
04/09/2022,08:34:58,66,67,60,20,
04/09/2022,08:44:58,65,66,60,20,
04/09/2022,08:54:58,65,66,60,20,
04/09/2022,09:04:58,65,66,60,20,
04/09/2022,09:14:58,65,66,60,20,
04/09/2022,09:24:58,65,66,60,20,
04/09/2022,09:34:58,65,66,60,20,
04/09/2022,09:44:58,65,66,60,20,
04/09/2022,09:54:59,65,66,60,20,
04/09/2022,10:04:59,65,66,60,20,
04/09/2022,10:14:59,65,66,60,20,
04/09/2022,10:24:59,65,66,60,20,
04/09/2022,10:34:59,65,66,60,20,
04/09/2022,10:44:59,65,66,60,20,
04/09/2022,10:54:59,65,66,60,20,
04/09/2022,11:04:59,65,66,60,20,
04/09/2022,11:14:59,65,66,60,20,
04/09/2022,11:24:59,65,66,60,20,
04/09/2022,11:34:59,65,66,60,20,
04/09/2022,11:44:59,65,66,60,20,
04/09/2022,11:54:59,65,66,60,20,
04/09/2022,12:04:59,65,66,60,20,
04/09/2022,12:14:59,65,66,60,20,
04/09/2022,12:24:59,65,66,60,20,
04/09/2022,12:34:59,65,66,60,20,
04/09/2022,12:44:59,66,66,60,20,
04/09/2022,12:54:59,66,66,60,20,
04/09/2022,13:04:59,66,66,60,20,
04/09/2022,13:14:59,66,66,60,20,
04/09/2022,13:24:59,66,66,60,20,
04/09/2022,13:34:59,66,66,60,20,
04/09/2022,13:44:59,66,66,60,20,
04/09/2022,13:54:59,66,66,60,20,
04/09/2022,14:04:59,66,66,60,20,
04/09/2022,14:14:59,66,66,60,20,
04/09/2022,14:24:59,66,66,60,20,
04/09/2022,14:34:59,66,66,60,20,
04/09/2022,14:44:59,66,66,60,20,
04/09/2022,14:54:59,66,66,60,20,
04/09/2022,15:04:59,66,66,60,20,
04/09/2022,15:14:59,66,66,60,20,
04/09/2022,15:24:59,66,66,60,20,
04/09/2022,15:34:59,66,66,60,20,
04/09/2022,15:44:59,66,66,60,20,
04/09/2022,15:54:59,66,66,60,20,
04/09/2022,16:04:59,66,66,60,20,
04/09/2022,16:14:59,66,66,60,20,
04/09/2022,16:24:59,66,66,60,20,
04/09/2022,16:34:59,66,66,60,20,
04/09/2022,16:44:59,66,66,60,20,
04/09/2022,16:54:59,66,67,60,20,
04/09/2022,17:04:59,66,67,60,20,
04/09/2022,17:14:59,66,67,60,20,
04/09/2022,17:25:00,66,67,60,20,
04/09/2022,17:35:00,66,67,60,20,
04/09/2022,17:45:00,66,67,60,20,
04/09/2022,17:55:00,66,67,60,20,
04/09/2022,18:05:00,66,67,60,20,
04/09/2022,18:15:00,66,67,60,20,
04/09/2022,18:25:00,66,67,60,20,
04/09/2022,18:35:00,66,67,60,20,
